"","x","spp","year","season","season_year","lat","lon","response","swept","predtf","svspp","year_orig"
"4899",4899,"Yellowtail",93,"DFO","DFO_2016",41.5467,-66.0068,0,0.0414543765951919,FALSE,1,2016
"4900",4900,"Yellowtail",93,"DFO","DFO_2016",41.426,-66.1205,0,0.0414543765951919,FALSE,1,2016
"4901",4901,"Yellowtail",93,"DFO","DFO_2016",41.3327,-66.3025,1.77,0.0384437235463791,FALSE,1,2016
"4902",4902,"Yellowtail",93,"DFO","DFO_2016",41.1032,-66.5197,0,0.0361278365857539,FALSE,1,2016
"4903",4903,"Yellowtail",93,"DFO","DFO_2016",41.1282,-66.6505,42.68,0.0331171835369411,FALSE,1,2016
"4904",4904,"Yellowtail",93,"DFO","DFO_2016",41.0985,-66.7987,10.96,0.0386753122424416,FALSE,1,2016
"4905",4905,"Yellowtail",93,"DFO","DFO_2016",41.2415,-66.7393,5.94,0.0372857800660665,FALSE,1,2016
"4906",4906,"Yellowtail",93,"DFO","DFO_2016",41.2692,-66.8837,0,0.037054191370004,FALSE,1,2016
"4907",4907,"Yellowtail",93,"DFO","DFO_2016",41.3767,-66.918,0,0.0416859652912545,FALSE,1,2016
"4908",4908,"Yellowtail",93,"DFO","DFO_2016",41.4453,-66.5378,12.63,0.0414543765951919,FALSE,1,2016
"4909",4909,"Yellowtail",93,"DFO","DFO_2016",41.486,-66.4103,2.07,0.0428439087715671,FALSE,1,2016
"4910",4910,"Yellowtail",93,"DFO","DFO_2016",41.4962,-66.2918,4.58,0.0398332557227543,FALSE,1,2016
"4911",4911,"Yellowtail",93,"DFO","DFO_2016",41.5735,-66.3848,15.26,0.0402964331148793,FALSE,1,2016
"4912",4912,"Yellowtail",93,"DFO","DFO_2016",41.6075,-66.5303,2.07,0.0391384896345667,FALSE,1,2016
"4913",4913,"Yellowtail",93,"DFO","DFO_2016",41.6033,-66.961,1.73,0.0372857800660665,FALSE,1,2016
"4914",4914,"Yellowtail",93,"DFO","DFO_2016",41.638,-66.932,0.33,0.0416859652912545,FALSE,1,2016
"4915",4915,"Yellowtail",93,"DFO","DFO_2016",41.7863,-66.7863,0.98,0.0243168130865651,FALSE,1,2016
"4916",4916,"Yellowtail",93,"DFO","DFO_2016",41.8632,-66.659,0.225,0.0421491426833795,FALSE,1,2016
"4917",4917,"Yellowtail",93,"DFO","DFO_2016",41.827,-66.4983,0.488,0.0414543765951919,FALSE,1,2016
"4918",4918,"Yellowtail",93,"DFO","DFO_2016",41.8777,-66.3968,0.295,0.0386753122424416,FALSE,1,2016
"4919",4919,"Yellowtail",93,"DFO","DFO_2016",41.975,-66.4005,2.92,0.0405280218109418,FALSE,1,2016
"4920",4920,"Yellowtail",93,"DFO","DFO_2016",41.9512,-66.5838,0,0.0389069009385042,FALSE,1,2016
"4921",4921,"Yellowtail",93,"DFO","DFO_2016",41.9513,-66.7112,0.23,0.0393700783306292,FALSE,1,2016
"4922",4922,"Yellowtail",93,"DFO","DFO_2016",41.9588,-66.781,0,0.041917553987317,FALSE,1,2016
"4923",4923,"Yellowtail",93,"DFO","DFO_2016",41.9077,-66.9187,0,0.0414543765951919,FALSE,1,2016
"4924",4924,"Yellowtail",93,"DFO","DFO_2016",41.9982,-67.2102,0,0.0426123200755046,FALSE,1,2016
"4925",4925,"Yellowtail",93,"DFO","DFO_2016",42.021,-67.311,0,0.0312644739684408,FALSE,1,2016
"4926",4926,"Yellowtail",93,"DFO","DFO_2016",42.0365,-67.6203,0,0.0412227878991294,FALSE,1,2016
"4927",4927,"Yellowtail",93,"DFO","DFO_2016",41.9365,-67.7385,0,0.0384437235463791,FALSE,1,2016
"4928",4928,"Yellowtail",93,"DFO","DFO_2016",41.7123,-67.5073,0,0.0335803609290661,FALSE,1,2016
"4929",4929,"Yellowtail",93,"DFO","DFO_2016",41.8263,-67.7215,0,0.0400648444188168,FALSE,1,2016
"4930",4930,"Yellowtail",93,"DFO","DFO_2016",41.7427,-67.905,0,0.0287169983117531,FALSE,1,2016
"4931",4931,"Yellowtail",93,"DFO","DFO_2016",41.8815,-68.0405,0,0.0409911992030669,FALSE,1,2016
"4932",4932,"Yellowtail",93,"DFO","DFO_2016",41.9287,-67.9133,0,0.0421491426833795,FALSE,1,2016
"4933",4933,"Yellowtail",93,"DFO","DFO_2016",42.0005,-67.7988,0,0.0414543765951919,FALSE,1,2016
"4934",4934,"Yellowtail",93,"DFO","DFO_2016",42.1232,-66.4772,0,0.0428439087715671,FALSE,1,2016
"4935",4935,"Yellowtail",93,"DFO","DFO_2016",42.0468,-66.4622,0,0.0393700783306292,FALSE,1,2016
"4936",4936,"Yellowtail",93,"DFO","DFO_2016",42.0575,-66.5123,0,0.0301065304881282,FALSE,1,2016
"4937",4937,"Yellowtail",93,"DFO","DFO_2016",41.9948,-66.618,7.56,0.0289485870078156,FALSE,1,2016
"4938",4938,"Yellowtail",93,"DFO","DFO_2016",42.0692,-66.8557,0,0.028253820919628,FALSE,1,2016
"4939",4939,"Yellowtail",93,"DFO","DFO_2016",42.0795,-67.0253,2.02,0.0393700783306292,FALSE,1,2016
"4940",4940,"Yellowtail",93,"DFO","DFO_2016",42.1477,-67.0882,0.28,0.0405280218109418,FALSE,1,2016
"4941",4941,"Yellowtail",93,"DFO","DFO_2016",42.0845,-67.4757,0.208,0.0409911992030669,FALSE,1,2016
"4942",4942,"Yellowtail",93,"DFO","DFO_2016",40.5847,-67.7905,0,0.0365910139778789,FALSE,1,2016
"4943",4943,"Yellowtail",93,"DFO","DFO_2016",40.9977,-67.7833,0.386,0.0400648444188168,FALSE,1,2016
"4944",4944,"Yellowtail",93,"DFO","DFO_2016",40.876,-67.7427,0,0.0310328852723783,FALSE,1,2016
"4945",4945,"Yellowtail",93,"DFO","DFO_2016",40.8408,-67.31,0.588,0.0393700783306292,FALSE,1,2016
"4946",4946,"Yellowtail",93,"DFO","DFO_2016",40.8962,-66.9388,0.652,0.0405280218109418,FALSE,1,2016
"4947",4947,"Yellowtail",93,"DFO","DFO_2016",41.2423,-67.4453,0,0.037054191370004,FALSE,1,2016
"4948",4948,"Yellowtail",93,"DFO","DFO_2016",41.2217,-67.7067,0,0.0416859652912545,FALSE,1,2016
"4949",4949,"Yellowtail",93,"DFO","DFO_2016",41.4508,-67.777,0,0.0280222322235655,FALSE,1,2016
"4950",4950,"Yellowtail",93,"DFO","DFO_2016",41.4237,-67.493,0,0.0363594252818164,FALSE,1,2016
"4951",4951,"Yellowtail",96,"DFO","DFO_2017",41.9667,-65.885,0,0.0379805461542541,FALSE,1,2017
"4952",4952,"Yellowtail",96,"DFO","DFO_2017",41.9017,-65.9267,0,0.0440018522518797,FALSE,1,2017
"4953",4953,"Yellowtail",96,"DFO","DFO_2017",41.7262,-65.9022,0.5,0.0391384896345667,FALSE,1,2017
"4954",4954,"Yellowtail",96,"DFO","DFO_2017",41.8333,-65.9572,0.725,0.0393700783306292,FALSE,1,2017
"4955",4955,"Yellowtail",96,"DFO","DFO_2017",41.7755,-66.0952,0,0.0393700783306292,FALSE,1,2017
"4956",4956,"Yellowtail",96,"DFO","DFO_2017",41.55,-66.2183,8.46,0.0414543765951919,FALSE,1,2017
"4957",4957,"Yellowtail",96,"DFO","DFO_2017",41.3617,-66.355,0.85,0.0416859652912545,FALSE,1,2017
"4958",4958,"Yellowtail",96,"DFO","DFO_2017",41.5578,-66.4745,3.94,0.0405280218109418,FALSE,1,2017
"4959",4959,"Yellowtail",96,"DFO","DFO_2017",41.6093,-66.5853,2.4,0.0407596105070044,FALSE,1,2017
"4960",4960,"Yellowtail",96,"DFO","DFO_2017",41.6433,-66.93,0,0.0409911992030669,FALSE,1,2017
"4961",4961,"Yellowtail",96,"DFO","DFO_2017",41.5717,-66.7867,0.524,0.0405280218109418,FALSE,1,2017
"4962",4962,"Yellowtail",96,"DFO","DFO_2017",41.4583,-66.5967,1.68,0.0412227878991294,FALSE,1,2017
"4963",4963,"Yellowtail",96,"DFO","DFO_2017",41.3592,-66.6537,0.88,0.0396016670266917,FALSE,1,2017
"4964",4964,"Yellowtail",96,"DFO","DFO_2017",41.1305,-66.6438,0.895,0.0405280218109418,FALSE,1,2017
"4965",4965,"Yellowtail",96,"DFO","DFO_2017",41.0552,-66.807,3.7,0.0398332557227543,FALSE,1,2017
"4966",4966,"Yellowtail",96,"DFO","DFO_2017",41.1113,-66.9972,1.12,0.0414543765951919,FALSE,1,2017
"4967",4967,"Yellowtail",96,"DFO","DFO_2017",40.8707,-67.2552,0,0.0414543765951919,FALSE,1,2017
"4968",4968,"Yellowtail",96,"DFO","DFO_2017",40.915,-67.655,0,0.0382121348503166,FALSE,1,2017
"4969",4969,"Yellowtail",96,"DFO","DFO_2017",41.0403,-67.9112,0,0.0259379339590028,FALSE,1,2017
"4970",4970,"Yellowtail",96,"DFO","DFO_2017",41.1862,-67.9578,0,0.0273274661353779,FALSE,1,2017
"4971",4971,"Yellowtail",96,"DFO","DFO_2017",41.3867,-67.6817,0,0.0291801757038781,FALSE,1,2017
"4972",4972,"Yellowtail",96,"DFO","DFO_2017",41.4583,-67.41,0,0.0405280218109418,FALSE,1,2017
"4973",4973,"Yellowtail",96,"DFO","DFO_2017",41.3857,-67.088,0,0.0402964331148793,FALSE,1,2017
"4974",4974,"Yellowtail",96,"DFO","DFO_2017",41.7223,-67.4717,0,0.0407596105070044,FALSE,1,2017
"4975",4975,"Yellowtail",96,"DFO","DFO_2017",41.7973,-68.0268,0,0.0391384896345667,FALSE,1,2017
"4976",4976,"Yellowtail",96,"DFO","DFO_2017",41.9022,-67.9127,0,0.0400648444188168,FALSE,1,2017
"4977",4977,"Yellowtail",96,"DFO","DFO_2017",41.907,-67.9967,0,0.0407596105070044,FALSE,1,2017
"4978",4978,"Yellowtail",96,"DFO","DFO_2017",42.0085,-67.635,0,0.0393700783306292,FALSE,1,2017
"4979",4979,"Yellowtail",96,"DFO","DFO_2017",41.97,-67.3233,0.26,0.0396016670266917,FALSE,1,2017
"4980",4980,"Yellowtail",96,"DFO","DFO_2017",42.1423,-67.0012,0,0.0402964331148793,FALSE,1,2017
"4981",4981,"Yellowtail",96,"DFO","DFO_2017",42.0517,-66.795,0.75,0.0301065304881282,FALSE,1,2017
"4982",4982,"Yellowtail",96,"DFO","DFO_2017",42.07,-66.7217,0,0.0407596105070044,FALSE,1,2017
"4983",4983,"Yellowtail",96,"DFO","DFO_2017",42.0267,-66.8417,0,0.0301065304881282,FALSE,1,2017
"4984",4984,"Yellowtail",96,"DFO","DFO_2017",41.8883,-66.8133,0,0.0398332557227543,FALSE,1,2017
"4985",4985,"Yellowtail",96,"DFO","DFO_2017",41.8598,-66.6372,0.685,0.0280222322235655,FALSE,1,2017
"4986",4986,"Yellowtail",96,"DFO","DFO_2017",41.7525,-66.5877,0.39,0.0398332557227543,FALSE,1,2017
"4987",4987,"Yellowtail",96,"DFO","DFO_2017",41.7725,-66.5478,0,0.0405280218109418,FALSE,1,2017
"4988",4988,"Yellowtail",96,"DFO","DFO_2017",41.6867,-66.4983,0,0.0405280218109418,FALSE,1,2017
"4989",4989,"Yellowtail",96,"DFO","DFO_2017",41.5917,-66.3667,1.155,0.0382121348503166,FALSE,1,2017
"4990",4990,"Yellowtail",96,"DFO","DFO_2017",41.7817,-66.3667,0.675,0.0386753122424416,FALSE,1,2017
"4991",4991,"Yellowtail",96,"DFO","DFO_2017",41.906,-66.1807,0,0.027790643527503,FALSE,1,2017
"4992",4992,"Yellowtail",96,"DFO","DFO_2017",42.0623,-66.117,0,0.0396016670266917,FALSE,1,2017
"4993",4993,"Yellowtail",96,"DFO","DFO_2017",42.07,-66.2417,0,0.0393700783306292,FALSE,1,2017
"4994",4994,"Yellowtail",96,"DFO","DFO_2017",41.965,-66.4283,0,0.0421491426833795,FALSE,1,2017
"4995",4995,"Yellowtail",96,"DFO","DFO_2017",41.9983,-66.48,0,0.0400648444188168,FALSE,1,2017
"4996",4996,"Yellowtail",96,"DFO","DFO_2017",41.9872,-66.6358,0.645,0.0405280218109418,FALSE,1,2017
"4997",4997,"Yellowtail",96,"DFO","DFO_2017",42.1003,-66.5773,0,0.0393700783306292,FALSE,1,2017
"4998",4998,"Yellowtail",96,"DFO","DFO_2017",42.0242,-66.08,0,0.0398332557227543,FALSE,1,2017
"4999",4999,"Yellowtail",96,"DFO","DFO_2017",41.916,-66.3515,0,0.0310328852723783,FALSE,1,2017
"5000",5000,"Yellowtail",96,"DFO","DFO_2017",42.0535,-66.4672,0,0.0421491426833795,FALSE,1,2017
"5001",5001,"Yellowtail",24,"DFO","DFO_1993",42.0767,-66.2083,0,0.046317739212505,FALSE,1,1993
"5002",5002,"Yellowtail",24,"DFO","DFO_1993",41.9747,-66.3308,0,0.0416859652912545,FALSE,1,1993
"5003",5003,"Yellowtail",24,"DFO","DFO_1993",42.0417,-66.5067,9,0.037054191370004,FALSE,1,1993
"5004",5004,"Yellowtail",24,"DFO","DFO_1993",42.0683,-66.565,42,0.0393700783306292,FALSE,1,1993
"5005",5005,"Yellowtail",24,"DFO","DFO_1993",42.056,-66.6433,7,0.0416859652912545,FALSE,1,1993
"5006",5006,"Yellowtail",24,"DFO","DFO_1993",42.1285,-66.7152,2,0.0416859652912545,FALSE,1,1993
"5007",5007,"Yellowtail",24,"DFO","DFO_1993",42.0383,-66.7133,38,0.0416859652912545,FALSE,1,1993
"5008",5008,"Yellowtail",24,"DFO","DFO_1993",41.945,-66.7342,18,0.0440018522518797,FALSE,1,1993
"5009",5009,"Yellowtail",24,"DFO","DFO_1993",41.8733,-66.8577,13,0.0416859652912545,FALSE,1,1993
"5010",5010,"Yellowtail",24,"DFO","DFO_1993",41.8732,-67.2227,0,0.0416859652912545,FALSE,1,1993
"5011",5011,"Yellowtail",24,"DFO","DFO_1993",41.7483,-67.0983,3,0.0393700783306292,FALSE,1,1993
"5012",5012,"Yellowtail",24,"DFO","DFO_1993",41.6705,-66.9642,2,0.0393700783306292,FALSE,1,1993
"5013",5013,"Yellowtail",24,"DFO","DFO_1993",41.6245,-66.9652,0,0.037054191370004,FALSE,1,1993
"5014",5014,"Yellowtail",24,"DFO","DFO_1993",41.6205,-66.7385,3,0.0393700783306292,FALSE,1,1993
"5015",5015,"Yellowtail",24,"DFO","DFO_1993",41.6617,-66.6887,7,0.0393700783306292,FALSE,1,1993
"5016",5016,"Yellowtail",24,"DFO","DFO_1993",41.7017,-66.6522,24,0.0416859652912545,FALSE,1,1993
"5017",5017,"Yellowtail",24,"DFO","DFO_1993",41.7453,-66.7397,6,0.0393700783306292,FALSE,1,1993
"5018",5018,"Yellowtail",24,"DFO","DFO_1993",41.7923,-66.696,10,0.037054191370004,FALSE,1,1993
"5019",5019,"Yellowtail",24,"DFO","DFO_1993",41.8352,-66.695,18,0.0393700783306292,FALSE,1,1993
"5020",5020,"Yellowtail",24,"DFO","DFO_1993",41.876,-66.5198,5,0.037054191370004,FALSE,1,1993
"5021",5021,"Yellowtail",24,"DFO","DFO_1993",41.736,-66.518,71,0.0393700783306292,FALSE,1,1993
"5022",5022,"Yellowtail",24,"DFO","DFO_1993",41.7252,-66.4998,44,0.0440018522518797,FALSE,1,1993
"5023",5023,"Yellowtail",24,"DFO","DFO_1993",41.7722,-66.4387,3,0.0393700783306292,FALSE,1,1993
"5024",5024,"Yellowtail",24,"DFO","DFO_1993",41.9183,-66.4603,2,0.0416859652912545,FALSE,1,1993
"5025",5025,"Yellowtail",24,"DFO","DFO_1993",41.8703,-66.424,3,0.0416859652912545,FALSE,1,1993
"5026",5026,"Yellowtail",24,"DFO","DFO_1993",41.786,-66.345,6,0.0440018522518797,FALSE,1,1993
"5027",5027,"Yellowtail",24,"DFO","DFO_1993",41.861,-66.3568,22,0.0393700783306292,FALSE,1,1993
"5028",5028,"Yellowtail",24,"DFO","DFO_1993",41.8218,-66.3063,10,0.0416859652912545,FALSE,1,1993
"5029",5029,"Yellowtail",24,"DFO","DFO_1993",41.8692,-66.3135,11,0.037054191370004,FALSE,1,1993
"5030",5030,"Yellowtail",24,"DFO","DFO_1993",41.874,-66.2353,12,0.0416859652912545,FALSE,1,1993
"5031",5031,"Yellowtail",24,"DFO","DFO_1993",41.8813,-66.1197,8,0.037054191370004,FALSE,1,1993
"5032",5032,"Yellowtail",24,"DFO","DFO_1993",41.8683,-65.9593,2,0.0416859652912545,FALSE,1,1993
"5033",5033,"Yellowtail",24,"DFO","DFO_1993",41.7647,-65.7673,0,0.0440018522518797,FALSE,1,1993
"5034",5034,"Yellowtail",24,"DFO","DFO_1993",41.5278,-66.0065,0,0.0393700783306292,FALSE,1,1993
"5035",5035,"Yellowtail",24,"DFO","DFO_1993",41.4778,-66.0358,0,0.0416859652912545,FALSE,1,1993
"5036",5036,"Yellowtail",24,"DFO","DFO_1993",41.587,-66.117,1,0.0416859652912545,FALSE,1,1993
"5037",5037,"Yellowtail",24,"DFO","DFO_1993",41.62,-66.1838,2,0.0416859652912545,FALSE,1,1993
"5038",5038,"Yellowtail",24,"DFO","DFO_1993",41.651,-66.1915,4,0.0440018522518797,FALSE,1,1993
"5039",5039,"Yellowtail",24,"DFO","DFO_1993",41.696,-66.2715,6,0.0416859652912545,FALSE,1,1993
"5040",5040,"Yellowtail",24,"DFO","DFO_1993",41.6582,-66.3508,3,0.0393700783306292,FALSE,1,1993
"5041",5041,"Yellowtail",24,"DFO","DFO_1993",41.623,-66.5017,42,0.037054191370004,FALSE,1,1993
"5042",5042,"Yellowtail",24,"DFO","DFO_1993",42.1312,-67.1043,66,0.0393700783306292,FALSE,1,1993
"5043",5043,"Yellowtail",24,"DFO","DFO_1993",41.9482,-67.4563,2,0.0440018522518797,FALSE,1,1993
"5044",5044,"Yellowtail",24,"DFO","DFO_1993",41.8977,-67.6513,0,0.037054191370004,FALSE,1,1993
"5045",5045,"Yellowtail",24,"DFO","DFO_1993",41.7763,-67.5743,0,0.027790643527503,FALSE,1,1993
"5046",5046,"Yellowtail",24,"DFO","DFO_1993",41.7065,-67.5,0,0.0416859652912545,FALSE,1,1993
"5047",5047,"Yellowtail",24,"DFO","DFO_1993",41.6327,-67.6497,0,0.0347383044093787,FALSE,1,1993
"5048",5048,"Yellowtail",24,"DFO","DFO_1993",41.4618,-67.3915,0,0.0301065304881282,FALSE,1,1993
"5049",5049,"Yellowtail",24,"DFO","DFO_1993",41.1928,-67.6527,0,0.0416859652912545,FALSE,1,1993
"5050",5050,"Yellowtail",24,"DFO","DFO_1993",40.981,-66.9747,4,0.0416859652912545,FALSE,1,1993
"5051",5051,"Yellowtail",24,"DFO","DFO_1993",40.9185,-66.9258,4,0.0416859652912545,FALSE,1,1993
"5052",5052,"Yellowtail",24,"DFO","DFO_1993",41.2282,-66.5298,1,0.0393700783306292,FALSE,1,1993
"5053",5053,"Yellowtail",24,"DFO","DFO_1993",41.3493,-66.7998,6,0.0416859652912545,FALSE,1,1993
"5054",5054,"Yellowtail",24,"DFO","DFO_1993",41.449,-66.5627,3,0.0393700783306292,FALSE,1,1993
"5055",5055,"Yellowtail",24,"DFO","DFO_1993",41.3858,-66.4653,1,0.037054191370004,FALSE,1,1993
"5056",5056,"Yellowtail",24,"DFO","DFO_1993",41.2962,-66.2323,0,0.0393700783306292,FALSE,1,1993
"5057",5057,"Yellowtail",24,"DFO","DFO_1993",41.3542,-66.2843,1,0.0416859652912545,FALSE,1,1993
"5058",5058,"Yellowtail",24,"DFO","DFO_1993",41.4333,-66.2837,2,0.0301065304881282,FALSE,1,1993
"5059",5059,"Yellowtail",24,"DFO","DFO_1993",41.4703,-66.228,10,0.0416859652912545,FALSE,1,1993
"5060",5060,"Yellowtail",24,"DFO","DFO_1993",41.5138,-66.3767,10,0.0393700783306292,FALSE,1,1993
"5061",5061,"Yellowtail",24,"DFO","DFO_1993",41.5333,-66.3387,7,0.037054191370004,FALSE,1,1993
"5062",5062,"Yellowtail",24,"DFO","DFO_1993",41.5212,-66.2707,5,0.0416859652912545,FALSE,1,1993
"5063",5063,"Yellowtail",24,"DFO","DFO_1993",41.5225,-66.055,3,0.0416859652912545,FALSE,1,1993
"5064",5064,"Yellowtail",57,"DFO","DFO_2004",42.0565,-65.9685,0,0.0428439087715671,FALSE,1,2004
"5065",5065,"Yellowtail",57,"DFO","DFO_2004",42.0627,-66.126,0,0.0405280218109418,FALSE,1,2004
"5066",5066,"Yellowtail",57,"DFO","DFO_2004",42.067,-66.1932,0.3,0.0412227878991294,FALSE,1,2004
"5067",5067,"Yellowtail",57,"DFO","DFO_2004",41.9675,-66.1622,0,0.0389069009385042,FALSE,1,2004
"5068",5068,"Yellowtail",57,"DFO","DFO_2004",41.9127,-66.0505,8.25,0.0358962478896913,FALSE,1,2004
"5069",5069,"Yellowtail",57,"DFO","DFO_2004",41.7817,-65.9258,0.39,0.0382121348503166,FALSE,1,2004
"5070",5070,"Yellowtail",57,"DFO","DFO_2004",41.7248,-65.8443,0.23,0.0393700783306292,FALSE,1,2004
"5071",5071,"Yellowtail",57,"DFO","DFO_2004",41.6658,-65.8345,0,0.0393700783306292,FALSE,1,2004
"5072",5072,"Yellowtail",57,"DFO","DFO_2004",41.7765,-66.0887,3.3,0.0398332557227543,FALSE,1,2004
"5073",5073,"Yellowtail",57,"DFO","DFO_2004",41.8305,-66.1922,0.8,0.028253820919628,FALSE,1,2004
"5074",5074,"Yellowtail",57,"DFO","DFO_2004",41.8958,-66.2152,0.36,0.0407596105070044,FALSE,1,2004
"5075",5075,"Yellowtail",57,"DFO","DFO_2004",41.9227,-66.2082,0,0.0365910139778789,FALSE,1,2004
"5076",5076,"Yellowtail",57,"DFO","DFO_2004",42.0095,-66.275,0,0.0379805461542541,FALSE,1,2004
"5077",5077,"Yellowtail",57,"DFO","DFO_2004",42.137,-66.3218,0,0.0379805461542541,FALSE,1,2004
"5078",5078,"Yellowtail",57,"DFO","DFO_2004",42.114,-66.4088,0,0.0389069009385042,FALSE,1,2004
"5079",5079,"Yellowtail",57,"DFO","DFO_2004",42.0718,-66.5557,0.648,0.0391384896345667,FALSE,1,2004
"5080",5080,"Yellowtail",57,"DFO","DFO_2004",41.987,-66.3733,0,0.0389069009385042,FALSE,1,2004
"5081",5081,"Yellowtail",57,"DFO","DFO_2004",41.8452,-66.3165,9.15,0.0389069009385042,FALSE,1,2004
"5082",5082,"Yellowtail",57,"DFO","DFO_2004",41.8543,-66.4678,8,0.0379805461542541,FALSE,1,2004
"5083",5083,"Yellowtail",57,"DFO","DFO_2004",41.8137,-66.5752,7.6,0.0393700783306292,FALSE,1,2004
"5084",5084,"Yellowtail",57,"DFO","DFO_2004",41.82,-66.6005,5.6,0.0389069009385042,FALSE,1,2004
"5085",5085,"Yellowtail",57,"DFO","DFO_2004",42.1768,-67.0032,2.1,0.0396016670266917,FALSE,1,2004
"5086",5086,"Yellowtail",57,"DFO","DFO_2004",42.1077,-67.032,0,0.0396016670266917,FALSE,1,2004
"5087",5087,"Yellowtail",57,"DFO","DFO_2004",42.1055,-66.8668,0.296,0.0400648444188168,FALSE,1,2004
"5088",5088,"Yellowtail",57,"DFO","DFO_2004",42.0737,-66.9127,1.65,0.0421491426833795,FALSE,1,2004
"5089",5089,"Yellowtail",57,"DFO","DFO_2004",42.0543,-66.8758,3.15,0.0414543765951919,FALSE,1,2004
"5090",5090,"Yellowtail",57,"DFO","DFO_2004",41.9052,-66.7885,0,0.0426123200755046,FALSE,1,2004
"5091",5091,"Yellowtail",57,"DFO","DFO_2004",41.8533,-66.7358,6.65,0.0393700783306292,FALSE,1,2004
"5092",5092,"Yellowtail",57,"DFO","DFO_2004",41.7825,-66.7252,14.55,0.0396016670266917,FALSE,1,2004
"5093",5093,"Yellowtail",57,"DFO","DFO_2004",41.5727,-66.6268,577.3,0.0391384896345667,FALSE,1,2004
"5094",5094,"Yellowtail",57,"DFO","DFO_2004",41.6517,-66.4778,243.95,0.0402964331148793,FALSE,1,2004
"5095",5095,"Yellowtail",57,"DFO","DFO_2004",41.7118,-66.4453,45.25,0.0372857800660665,FALSE,1,2004
"5096",5096,"Yellowtail",57,"DFO","DFO_2004",41.7715,-66.4227,19.75,0.0412227878991294,FALSE,1,2004
"5097",5097,"Yellowtail",57,"DFO","DFO_2004",41.7027,-66.1525,2.45,0.0402964331148793,FALSE,1,2004
"5098",5098,"Yellowtail",57,"DFO","DFO_2004",41.6522,-66.1793,4.2,0.0391384896345667,FALSE,1,2004
"5099",5099,"Yellowtail",57,"DFO","DFO_2004",41.6405,-66.2178,16.9,0.0402964331148793,FALSE,1,2004
"5100",5100,"Yellowtail",57,"DFO","DFO_2004",41.615,-66.2383,18.5,0.0402964331148793,FALSE,1,2004
"5101",5101,"Yellowtail",57,"DFO","DFO_2004",41.5945,-66.265,9.75,0.0389069009385042,FALSE,1,2004
"5102",5102,"Yellowtail",57,"DFO","DFO_2004",41.6042,-66.3448,404.6,0.0358962478896913,FALSE,1,2004
"5103",5103,"Yellowtail",57,"DFO","DFO_2004",41.5632,-66.4223,192.55,0.0405280218109418,FALSE,1,2004
"5104",5104,"Yellowtail",57,"DFO","DFO_2004",41.5623,-66.3535,98.5,0.0412227878991294,FALSE,1,2004
"5105",5105,"Yellowtail",57,"DFO","DFO_2004",41.5615,-66.3143,40.1,0.0398332557227543,FALSE,1,2004
"5106",5106,"Yellowtail",57,"DFO","DFO_2004",41.518,-66.3378,20.45,0.0398332557227543,FALSE,1,2004
"5107",5107,"Yellowtail",57,"DFO","DFO_2004",41.493,-66.349,22.95,0.0398332557227543,FALSE,1,2004
"5108",5108,"Yellowtail",57,"DFO","DFO_2004",41.2963,-66.244,0,0.0393700783306292,FALSE,1,2004
"5109",5109,"Yellowtail",57,"DFO","DFO_2004",41.1957,-66.4292,0,0.0386753122424416,FALSE,1,2004
"5110",5110,"Yellowtail",57,"DFO","DFO_2004",41.0682,-66.6743,63.9,0.0389069009385042,FALSE,1,2004
"5111",5111,"Yellowtail",57,"DFO","DFO_2004",40.8507,-67.0773,1.3,0.0393700783306292,FALSE,1,2004
"5112",5112,"Yellowtail",57,"DFO","DFO_2004",40.8237,-67.1857,4.95,0.0386753122424416,FALSE,1,2004
"5113",5113,"Yellowtail",57,"DFO","DFO_2004",41.0495,-67.1855,40.85,0.0389069009385042,FALSE,1,2004
"5114",5114,"Yellowtail",57,"DFO","DFO_2004",41.0982,-67.1177,20.9,0.0414543765951919,FALSE,1,2004
"5115",5115,"Yellowtail",57,"DFO","DFO_2004",41.1428,-67.1507,11.35,0.0386753122424416,FALSE,1,2004
"5116",5116,"Yellowtail",57,"DFO","DFO_2004",41.4768,-67.1267,0,0.0377489574581915,FALSE,1,2004
"5117",5117,"Yellowtail",57,"DFO","DFO_2004",41.5148,-67.1968,0,0.0377489574581915,FALSE,1,2004
"5118",5118,"Yellowtail",57,"DFO","DFO_2004",41.6873,-67.3765,1.45,0.0412227878991294,FALSE,1,2004
"5119",5119,"Yellowtail",57,"DFO","DFO_2004",41.6403,-66.9478,2,0.0391384896345667,FALSE,1,2004
"5120",5120,"Yellowtail",57,"DFO","DFO_2004",42.0662,-67.1848,0.038,0.0372857800660665,FALSE,1,2004
"5121",5121,"Yellowtail",57,"DFO","DFO_2004",42.0643,-67.2728,0,0.0379805461542541,FALSE,1,2004
"5122",5122,"Yellowtail",57,"DFO","DFO_2004",42.0518,-67.3613,0,0.0379805461542541,FALSE,1,2004
"5123",5123,"Yellowtail",57,"DFO","DFO_2004",42.002,-67.4987,0,0.0386753122424416,FALSE,1,2004
"5124",5124,"Yellowtail",57,"DFO","DFO_2004",41.9713,-67.5785,0,0.0393700783306292,FALSE,1,2004
"5125",5125,"Yellowtail",57,"DFO","DFO_2004",42.0617,-67.6177,0,0.0396016670266917,FALSE,1,2004
